IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0106,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0107,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0107,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0107,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
0.1762,9.1549,0.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0,0.0,0.0015,0.0912
0.0236,1.4161,0.0089,0.535,0.0076,0.1366,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0054,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0053,0.0162,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.009,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0005,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.009,0.0004,0.0011,0.0,0.0,0.0,0.0

0.1762,9.15490.0636,3.281,0.0108,0.2018,0.0007,0.0144,0.0019,0.1157,0.0015,0.0912
Final Value
AVG: 0.2547ms 	MAX: 12.858999ms
