IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0044,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0045,0.0117,0.0004,0.0015,0.0,0.0,0.0,0.0

0.0683,2.86820.0286,1.1251,0.0067,0.0796,0.0006,0.0087,0.0001,0.0083,0.0006,0.0355
Final Value
AVG: 0.1049ms 	MAX: 4.1254ms
