IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.0499,2.9921,0.0261,1.1409,0.0061,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
0.0499,2.9921,0.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0,0.0,0.0003,0.0164
0.0,0.0,0.0071,0.4263,0.0053,0.0708,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0058,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0043,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0077,0.0004,0.0007,0.0,0.0,0.0,0.0

0.0499,2.99210.0261,1.1409,0.0062,0.0708,0.0006,0.0111,0.0001,0.0078,0.0003,0.0164
Final Value
AVG: 0.0832ms 	MAX: 4.2391ms
