IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0079,0.0004,0.001,0.0,0.0,0.0,0.0

0.2738,13.60820.0883,4.2589,0.0205,0.2954,0.0012,0.0108,0.0,0.0,0.0,0.0
Final Value
AVG: 0.3838ms 	MAX: 18.1733ms
