IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.3475,19.225899,0.1017,5.7321,0.0109,0.242,0.0005,0.0053,0.0,0.0,0.0,0.0
0.0271,1.6269,0.0062,0.3692,0.0069,0.1736,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0041,0.0055,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0078,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0042,0.0078,0.0004,0.0007,0.0,0.0,0.0,0.0
