IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0197,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.2872,10.7399,0.0898,3.2553,0.0198,0.4801,0.0006,0.0098,0.0,0.0,0.0,0.0
0.1082,6.0033,0.0355,1.9932,0.0118,0.3287,0.0004,0.0009,0.0,0.0,0.0,0.0
0.0082,0.4914,0.0023,0.138,0.0064,0.0911,0.0005,0.0009,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0093,0.0005,0.0009,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0093,0.0005,0.0009,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0049,0.0093,0.0005,0.0009,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0093,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0093,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0051,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0005,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0004,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0004,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0004,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0004,0.0017,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005,0.0112,0.0004,0.0017,0.0,0.0,0.0,0.0

0.2872,10.73990.0898,3.2553,0.0198,0.4801,0.0014,0.0515,0.0,0.0,0.0,0.0
Final Value
AVG: 0.3982ms 	MAX: 14.526799ms
