IncAVGArray_RecastBuildCompressedLayers,			IncMAXArray_RecastBuildCompressedLayers,			IncAVGArray_RecastBuildNavigation,			IncMAXArray_RecastBuildNavigation,			IncAVGArray_Navigation_TickAsyncBuild,			IncMAXArray_Navigation_TickAsyncBuild,			IncAVGArray_Navigation_TickMarkDirty,			IncMAXArray_Navigation_TickMarkDirty,			IncAVGArray_DebugNavOctree,			IncMAXArray_DebugNavOctree,			IncAVGArray_AddingActorsToNavOctree, 			IncMAXArray_AddingActorsToNavOctree
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0004,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0003,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0003,0.0007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004,0.0074,0.0003,0.0007,0.0,0.0,0.0,0.0
